i,이름, 코드, 거래소, koscom_day, naver_day
311,300197,300197.SZ,심천(선강퉁) 증권거래소,20230331,20230331
312,001289,001289.SZ,심천(선강퉁) 증권거래소,20230331,20230331
313,601995,601995.SS,상해(후강퉁) 증권거래소,20230331,20230331
314,688169,688169.SS,상해(후강퉁) 증권거래소,20230331,20230331
315,688105,688105.SS,상해(후강퉁) 증권거래소,20230331,20230331
316,688032,688032.SS,상해(후강퉁) 증권거래소,20230331,20230331
317,301200,301200.SZ,심천(선강퉁) 증권거래소,20230331,20230331
318,605337,605337.SS,상해(후강퉁) 증권거래소,20230331,20230331
319,600023,600023.SS,상해(후강퉁) 증권거래소,20230331,20230331
321,300815,300815.SZ,심천(선강퉁) 증권거래소,20230331,20230331
322,601598,601598.SS,상해(후강퉁) 증권거래소,20230331,20230331
323,301216,301216.SZ,심천(선강퉁) 증권거래소,20230331,20230331
324,688298,688298.SS,상해(후강퉁) 증권거래소,20230331,20230331
325,600917,600917.SS,상해(후강퉁) 증권거래소,20230331,20230331
326,688388,688388.SS,상해(후강퉁) 증권거래소,20230331,20230331
327,688321,688321.SS,상해(후강퉁) 증권거래소,20230331,20230331
328,301058,301058.SZ,심천(선강퉁) 증권거래소,20230331,20230331
330,301389,301389.SZ,심천(선강퉁) 증권거래소,20230331,20230331
331,688186,688186.SS,상해(후강퉁) 증권거래소,20230331,20230331
332,002975,002975.SZ,심천(선강퉁) 증권거래소,20230331,20230331
333,003022,003022.SZ,심천(선강퉁) 증권거래소,20230331,20230331
334,300951,300951.SZ,심천(선강퉁) 증권거래소,20230331,20230331
335,601568,601568.SS,상해(후강퉁) 증권거래소,20230331,20230331
336,002947,002947.SZ,심천(선강퉁) 증권거래소,20230331,20230331
337,601686,601686.SS,상해(후강퉁) 증권거래소,20230331,20230331
338,688766,688766.SS,상해(후강퉁) 증권거래소,20230331,20230331
339,601958,601958.SS,상해(후강퉁) 증권거래소,20230331,20230331
340,300872,300872.SZ,심천(선강퉁) 증권거래소,20230331,20230331
341,300846,300846.SZ,심천(선강퉁) 증권거래소,20230331,20230331
343,688277,688277.SS,상해(후강퉁) 증권거래소,20230331,20230331
345,688012,688012.SS,상해(후강퉁) 증권거래소,20230331,20230331
346,003009,003009.SZ,심천(선강퉁) 증권거래소,20230331,20230331
347,688050,688050.SS,상해(후강퉁) 증권거래소,20230331,20230331
349,002051,002051.SZ,심천(선강퉁) 증권거래소,20230331,20230331
350,688776,688776.SS,상해(후강퉁) 증권거래소,20230331,20230331
352,300867,300867.SZ,심천(선강퉁) 증권거래소,20230331,20230331
353,601696,601696.SS,상해(후강퉁) 증권거래소,20230331,20230331
354,688192,688192.SS,상해(후강퉁) 증권거래소,20230331,20230331
355,605168,605168.SS,상해(후강퉁) 증권거래소,20230331,20230331
356,001301,001301.SZ,심천(선강퉁) 증권거래소,20230331,20230331
357,301080,301080.SZ,심천(선강퉁) 증권거래소,20230331,20230331
358,688087,688087.SS,상해(후강퉁) 증권거래소,20230331,20230331
359,002277,002277.SZ,심천(선강퉁) 증권거래소,20230331,20230331
360,301363,301363.SZ,심천(선강퉁) 증권거래소,20230331,20230331
361,301207,301207.SZ,심천(선강퉁) 증권거래소,20230331,20230331
